Price,Close,High,Low,Open,Volume
Ticker,NRG,NRG,NRG,NRG,NRG
Date,,,,,
2015-12-10,8.380463600158691,8.684625686682876,8.284412535468844,8.40447617549465,7126900
2015-12-11,8.116324424743652,8.332439167890794,8.076302949836066,8.268405113377112,8512800
2015-12-14,7.363924026489258,8.22038094466248,7.2998899642599255,8.100316505472806,10894500
2015-12-15,7.4279561042785645,7.748127093235125,7.3799309521100005,7.411947974671054,9406800
2015-12-16,7.716109275817871,7.788146996649927,7.3959383198429425,7.483985695325375,9996500
2015-12-17,7.620059490203857,7.780144613244678,7.379931423969587,7.708106117039789,6540600
2015-12-18,8.300420761108398,8.332437783044028,7.548020363948117,7.548020363948117,21494300
2015-12-21,8.860718727111816,8.96477423572144,8.044284313680441,8.180356843143334,12196100
2015-12-22,8.724648475646973,9.004798053769385,8.588575910655651,8.78868253407275,6320100
2015-12-23,9.236920356750488,9.413014373364561,8.772673119323814,8.804690143858547,6631500
2015-12-24,9.204901695251465,9.372991235002939,9.100846193181892,9.22091058634491,4220000
2015-12-28,9.100845336914062,9.26893486085056,8.852713655079057,9.204900829193406,4710900
2015-12-29,9.244925498962402,9.372993606732381,8.820699701137816,9.15687810236094,5219100
2015-12-30,8.876729011535645,9.332971821093397,8.868724564230323,9.09284374535654,3956200
2015-12-31,9.4210205078125,9.557092313948518,8.88473467828752,8.892738363345252,4772000
2016-01-04,9.228918075561523,9.509067678493649,8.996794402374944,9.260935107609802,6279800
2016-01-05,9.581104278564453,9.637133882626024,8.900741529190638,9.260933258657792,6550300
2016-01-06,8.828704833984375,9.437029209052229,8.756666320707096,9.380999593546015,8211400
2016-01-07,9.012802124023438,9.332972402728325,8.588575550556762,8.668618501906064,6546400
2016-01-08,9.076833724975586,9.397003917091887,8.852714590494175,9.092841852908425,6937800
2016-01-11,8.188361167907715,9.100847478794185,8.148340461212541,9.068830455430417,10061300
2016-01-12,7.924217700958252,8.532541690705218,7.836171109026103,8.252393027277956,9426800
2016-01-13,7.86018705368042,8.220379546646308,7.6680848996626825,8.036281076536397,8335300
2016-01-14,8.388466835021973,8.484518657927813,7.716109418102857,7.900207091422789,8482300
2016-01-15,8.09231185913086,8.1963673985476,7.62006085256503,8.116325204389796,6972900
2016-01-19,8.028276443481445,8.324434114907909,7.8922038966981924,8.180357884402062,7006900
2016-01-20,7.668087005615234,7.836176627381176,7.139805555306935,7.7721425584557045,9379500
2016-01-21,7.916215896606445,8.388466743450758,7.660078977230223,7.684092314367528,9008100
2016-01-22,7.9482316970825195,8.196363369344162,7.78814586077016,8.036278296377644,8052800
2016-01-25,7.187828063964844,7.812161149842287,7.147807358214214,7.708105635529379,7453200
2016-01-26,7.740120887756348,7.788146029010829,7.171818293939269,7.347912259679369,5084100
2016-01-27,7.916215896606445,8.236386091644277,7.572032364431308,7.748126353375095,7390400
2016-01-28,8.204595565795898,8.245211754230185,7.839043672254232,7.977140882102387,6482800
2016-01-29,8.64326000213623,8.76511015827763,8.367065488531036,8.367065488531036,7807900
