Price,Close,High,Low,Open,Volume
Ticker,STLD,STLD,STLD,STLD,STLD
Date,,,,,
2001-03-06,2.0023417472839355,2.0319330046329593,1.9826142423845865,2.0023417472839355,219200
2001-03-07,2.0516605377197266,2.0713880428901086,2.0319330325493445,2.03686520985978,805200
2001-03-08,2.0516605377197266,2.0812517954752994,2.0319330325493445,2.0319330325493445,1376000
2001-03-09,2.0417962074279785,2.091114956399669,2.0319324576336406,2.0713874568109927,322400
2001-03-12,1.9924777746200562,2.0516602827770876,1.9924777746200562,2.0516602827770876,257200
2001-03-13,2.012204170227051,2.0220679161595365,1.923430456834681,1.9826129324295942,365600
2001-03-14,1.9431592226028442,1.9727504797998416,1.893840460607848,1.9727504797998416,447200
2001-03-15,2.0417962074279785,2.0417962074279785,1.9135674601015837,1.9258969968356288,242800
2001-03-16,1.9234312772750854,2.041796278953552,1.9234312772750854,2.03193252881368,396800
2001-03-19,2.0516605377197266,2.0516605377197266,1.9135680015270526,1.9160337891644303,154800
2001-03-20,1.982614517211914,2.051660793930737,1.9727507633949395,2.051660793930737,206800
2001-03-21,1.9431592226028442,2.0220692417948376,1.9135679654058464,1.982614232198841,84400
2001-03-22,1.8938404321670532,1.9332954411705336,1.7458841484040022,1.9234316889196637,209200
2001-03-23,1.8642491102218628,1.9012383303780316,1.805066598786248,1.89384036593967,95600
2001-03-26,1.844521403312683,1.8839764065920988,1.8173959380491918,1.854385154132537,124000
2001-03-27,1.805066466331482,1.8543852222421782,1.7754752127850641,1.8543852222421782,112400
2001-03-28,1.7853397130966187,1.8346584897014975,1.777941746096925,1.777941746096925,171600
2001-03-29,1.7162925004959106,1.8149300005244113,1.7064287504930606,1.795202500518711,438800
2001-03-30,1.7557480335235596,1.7853392925155296,1.6965655155396193,1.7557480335235596,401600
2001-04-02,1.7458839416503906,1.7754751948987024,1.7409523671267997,1.7582134799949567,209200
2001-04-03,1.6965651512145996,1.745883905610373,1.6965651512145996,1.745883905610373,246000
2001-04-04,1.6965651512145996,1.7360201547312184,1.6965651512145996,1.7064289020937544,278400
2001-04-05,1.8543859720230103,1.8642497271933454,1.6867021341273125,1.7261571548086532,190000
2001-04-06,1.8346580266952515,1.874113038022031,1.8297264512972518,1.8642492851903363,553600
2001-04-09,1.8638547658920288,1.874902120690797,1.832290637023112,1.835447110113572,173600
2001-04-10,1.8749022483825684,1.8938406366883807,1.8543856234240392,1.8591201828732595,936400
2001-04-11,1.8464937210083008,1.8875269515995399,1.8196643125839413,1.8875269515995399,169600
2001-04-12,1.8464937210083008,1.8622757790845805,1.8196643125839413,1.8512282782276406,207200
2001-04-16,1.818087100982666,1.846494608460629,1.8149306276468187,1.846494608460629,176800
2001-04-17,1.8780583143234253,1.893840377674275,1.7439113778768438,1.814930361937847,193200
2001-04-18,1.830712080001831,1.9427642872339776,1.830712080001831,1.8938400204809773,174800
2001-04-19,1.8543859720230103,1.8622770062610703,1.783366964898389,1.8307130198177897,358800
2001-04-20,1.8780583143234253,1.8827930236340265,1.854385369806061,1.8622764014814859,119600
2001-04-23,1.9254040718078613,1.9380296604354101,1.8622761286701173,1.8733234810920003,322400
2001-04-24,2.0516605377197266,2.0611298064254346,1.9254044745274979,1.9411865388673715,401600
2001-04-25,2.065863609313965,2.075332724044581,2.043768757427751,2.045346993385809,420800
2001-04-26,2.154242753982544,2.154242753982544,2.0579726164695082,2.0658636458906448,422400
2001-04-27,2.192119836807251,2.192119836807251,2.1558211588303564,2.157399394939978,1275200
2001-04-30,2.263139009475708,2.266295331469653,2.188963561256836,2.188963561256836,396400
2001-05-01,2.3025929927825928,2.3025929927825928,2.2252612568235883,2.242621396372908,377600
2001-05-02,2.2726078033447266,2.2868116265733227,2.2394655993142925,2.2647169242256147,417200
2001-05-03,2.263139009475708,2.3325797489403226,2.233153122734318,2.2647172457271267,545200
2001-05-04,2.3436269760131836,2.35940888514092,2.1889633033045657,2.223683744199786,566800
2001-05-07,2.2726078033447266,2.346783241033578,2.2726078033447266,2.335735889859724,246000
2001-05-08,2.2568254470825195,2.304171464953115,2.2252614853384034,2.272607352700157,251200
2001-05-09,2.222106456756592,2.269452505369686,2.2189501337871533,2.2520923527654255,187200
2001-05-10,2.1952757835388184,2.241043569338009,2.1858066695162846,2.2205269549440474,252800
2001-05-11,2.1700258255004883,2.2173718736131955,2.1542437592932733,2.2110590772320973,322800
2001-05-14,2.1621339321136475,2.1826505498161732,2.149508344374998,2.1621339321136475,190400
2001-05-15,2.1952757835388184,2.2031668122301657,2.1542425547508945,2.163711819282282,280800
2001-05-16,2.214214563369751,2.233152945355832,2.1936979452576097,2.19685441750973,334800
2001-05-17,2.2426230907440186,2.2584051571736583,2.111632451108404,2.185807922513407,335600
2001-05-18,2.223684310913086,2.2489354923599114,2.203167688360312,2.24420093346586,104400
2001-05-21,2.2473578453063965,2.2852346274105715,2.2236848941185254,2.2236848941185254,222800
2001-05-22,2.248934268951416,2.286811020516899,2.225261336850197,2.252090740169622,303200
2001-05-23,2.1558218002319336,2.245779178120221,2.1463526817747054,2.2394663823124277,263200
2001-05-24,2.0579726696014404,2.168446632822922,2.005892084789758,2.162133839224805,682000
2001-05-25,2.091116189956665,2.0926944269768972,2.05008293048442,2.0579739650766156,359200
2001-05-29,2.1226794719696045,2.1416178583879817,2.0579732807462525,2.0579732807462525,362400
2001-05-30,2.086380958557129,2.1463525914621897,2.086380958557129,2.1463525914621897,418800
2001-05-31,2.181072235107422,2.2094798817499024,2.0926931241223943,2.0926931241223943,339200
2001-06-01,2.1889631748199463,2.2299964070595264,2.1731812666185535,2.182650381437616,1325200
2001-06-04,2.182650089263916,2.2015884668757795,2.1700245041893402,2.182650089263916,601200
2001-06-05,2.2947030067443848,2.3594091886625175,2.179494468306518,2.2284185885577865,1136000
2001-06-06,2.258403778076172,2.307327883216389,2.24893451389902,2.3041715621632366,966800
2001-06-07,2.2805001735687256,2.2805001735687256,2.209481166185969,2.2426233896991166,188400
2001-06-08,2.2805001735687256,2.318376957438335,2.272609139301984,2.286812970880327,260000
2001-06-11,2.1700258255004883,2.2852343970827693,2.1305708104913883,2.282078074146689,360800
2001-06-12,2.2378885746002197,2.2378885746002197,2.166869424792726,2.168447661568213,138800
2001-06-13,2.2047460079193115,2.2473573405895153,2.200011298337907,2.218949835645686,263200
2001-06-14,2.1621339321136475,2.21894922744645,2.1542429021497718,2.207901725293473,210400
2001-06-15,2.1495087146759033,2.2331532854813245,2.146352392451933,2.1573997459991854,392800
2001-06-18,2.1621339321136475,2.1858070220052745,2.1510865804695483,2.1510865804695483,268000
2001-06-19,2.154242753982544,2.18580687166709,2.1526646685054107,2.1794940782319543,165600
2001-06-20,2.1731810569763184,2.187384727834713,2.1463516500623747,2.1463516500623747,292800
2001-06-21,2.207902669906616,2.2126373802159325,2.163713093915592,2.1716041272555104,302800
2001-06-22,2.0532383918762207,2.1905417842306845,2.050081919392515,2.185807226014018,636000
2001-06-25,2.0343008041381836,2.06902111198509,2.0311443304199464,2.0532391949207556,221600
2001-06-26,2.0264089107513428,2.065863912438841,2.0200961165016986,2.0437690573106426,372400
2001-06-27,1.9980015754699707,2.059551441961634,1.9964233390322308,2.0421911421643157,406000
2001-06-28,2.0153610706329346,2.0232519486533747,1.9885316639386577,2.0137828348253066,300800
2001-06-29,1.9727494716644287,2.0232518099762093,1.8464934753761373,2.020095489086143,834400
2001-07-02,1.9506558179855347,1.9727506797823122,1.8543856389953735,1.9569686141404807,392400
2001-07-03,1.9301378726959229,1.9617019823906425,1.9096214121067165,1.9490763987162865,233200
2001-07-05,1.9190915822982788,1.9522337953367057,1.906465991665441,1.934873645843782,192400
2001-07-06,1.9033093452453613,1.9254040498370042,1.887527284386571,1.9190912555952653,216800
2001-07-09,1.8591201305389404,1.9033098525174905,1.8464945386904767,1.9033098525174905,152800
2001-07-10,1.833868384361267,1.8922617663773325,1.832290148237051,1.8875272085135653,444000
