Price,Close,High,Low,Open,Volume
Ticker,IPAR,IPAR,IPAR,IPAR,IPAR
Date,,,,,
1997-02-03,1.2802990674972534,1.3054029549382395,1.2802990674972534,1.2802990674972534,37125
1997-02-04,1.2802990674972534,1.3054029549382395,1.2802990674972534,1.3054029549382395,72225
1997-02-05,1.2802990674972534,1.3054029549382395,1.2802990674972534,1.3022647367061153,578138
1997-02-06,1.2802990674972534,1.299127164879559,1.2802990674972534,1.2802990674972534,52313
1997-02-07,1.2802990674972534,1.2802990674972534,1.2802990674972534,1.2802990674972534,38813
1997-02-10,1.2802990674972534,1.3054029549382395,1.2802990674972534,1.3054029549382395,143438
1997-02-11,1.292850375175476,1.292850375175476,1.2802987176868534,1.2802987176868534,41175
1997-02-12,1.2802990674972534,1.3054029549382395,1.2802990674972534,1.2928507284153103,637200
1997-02-13,1.2802990674972534,1.2802990674972534,1.2802990674972534,1.2802990674972534,1688
1997-02-14,1.2802990674972534,1.3054029549382395,1.2802990674972534,1.2802990674972534,59063
1997-02-18,1.305402398109436,1.305402398109436,1.2802985213766893,1.305402398109436,36450
1997-02-19,1.2802990674972534,1.3054029549382395,1.2802990674972534,1.3054029549382395,30038
1997-02-20,1.230090856552124,1.3054024064297176,1.230090856552124,1.3054024064297176,42525
1997-02-21,1.230090856552124,1.2802985295369658,1.230090856552124,1.230090856552124,11813
1997-02-24,1.230090856552124,1.2802985295369658,1.230090856552124,1.2802985295369658,6413
1997-02-25,1.230090856552124,1.2551947334448759,1.230090856552124,1.2551947334448759,17213
1997-02-26,1.230090856552124,1.230090856552124,1.230090856552124,1.230090856552124,49613
1997-02-27,1.2049870491027832,1.280298603320582,1.2049870491027832,1.2551948057817601,71888
1997-02-28,1.2049870491027832,1.2300909274422716,1.2049870491027832,1.2300909274422716,14175
1997-03-03,1.2049870491027832,1.2300909274422716,1.2049870491027832,1.2049870491027832,44550
1997-03-04,1.1798830032348633,1.2049868780099198,1.1798830032348633,1.2049868780099198,26325
1997-03-05,1.1798830032348633,1.1798830032348633,1.1798830032348633,1.1798830032348633,52650
1997-03-06,1.2049870491027832,1.2049870491027832,1.1798831707632946,1.1798831707632946,20250
1997-03-07,1.1798830032348633,1.2300907527849763,1.1798830032348633,1.1798830032348633,10800
1997-03-10,1.1798830032348633,1.2049868780099198,1.1798830032348633,1.1798830032348633,41513
1997-03-11,1.1798830032348633,1.1798830032348633,1.1798830032348633,1.1798830032348633,5400
1997-03-12,1.1798830032348633,1.2300907527849763,1.1798830032348633,1.192434577019443,307463
1997-03-13,1.230090856552124,1.230090856552124,1.1798831027666203,1.1798831027666203,19238
1997-03-14,1.1798830032348633,1.1798830032348633,1.1798830032348633,1.1798830032348633,6413
1997-03-17,1.2049870491027832,1.2049870491027832,1.154779292423806,1.1798831707632946,156938
1997-03-18,1.1798830032348633,1.242642326569556,1.1547791284598068,1.2300907527849763,58050
1997-03-19,1.1798830032348633,1.2175384517944996,1.1798830032348633,1.1798830032348633,36788
1997-03-20,1.1798830032348633,1.255194627560033,1.1798830032348633,1.1798830032348633,8100
1997-03-21,1.1798830032348633,1.1798830032348633,1.1798830032348633,1.1798830032348633,675
1997-03-24,1.2049870491027832,1.2049870491027832,1.1798831707632946,1.1798831707632946,61425
1997-03-25,1.1798830032348633,1.2049868780099198,1.1798830032348633,1.1798830032348633,25313
1997-03-26,1.2049870491027832,1.2300909274422716,1.1798831707632946,1.2049870491027832,114413
1997-03-27,1.1924344301223755,1.2551944729314994,1.1798828578840352,1.2049867295665233,238613
1997-03-31,1.1798830032348633,1.192434577019443,1.1798830032348633,1.1798830032348633,13500
1997-04-01,1.129675269126892,1.179883019363322,1.0794675188904623,1.1547791442451072,63788
1997-04-02,1.0794671773910522,1.104571044567427,1.0794671773910522,1.0794671773910522,27675
1997-04-03,1.1045717000961304,1.1045717000961304,1.0794678180213881,1.0794678180213881,37463
1997-04-04,1.154779076576233,1.154779076576233,1.1045713292819257,1.1045713292819257,4725
1997-04-07,1.129675269126892,1.1547791442451072,1.1045713940086772,1.1547791442451072,15188
1997-04-08,1.1045717000961304,1.1296755821708728,1.1045717000961304,1.1045717000961304,9450
1997-04-09,1.1045717000961304,1.1547794642456153,1.1045717000961304,1.1296755821708728,30713
1997-04-10,1.1045717000961304,1.1045717000961304,1.1045717000961304,1.1045717000961304,1350
1997-04-11,1.1045717000961304,1.1045717000961304,1.1045717000961304,1.1045717000961304,3375
1997-04-14,1.129675269126892,1.129675269126892,1.1045713940086772,1.1045713940086772,36113
1997-04-15,1.1045717000961304,1.1798833463203575,1.1045717000961304,1.1045717000961304,11475
1997-04-16,1.154779076576233,1.154779076576233,1.079467455634772,1.1045713292819257,150863
1997-04-17,1.1673309803009033,1.1673309803009033,1.079467761262265,1.079467761262265,164363
1997-04-18,1.129675269126892,1.129675269126892,1.129675269126892,1.129675269126892,13500
1997-04-21,1.129675269126892,1.129675269126892,1.129675269126892,1.129675269126892,1688
1997-04-22,1.1422271728515625,1.1422271728515625,1.1422271728515625,1.1422271728515625,1350
1997-04-23,1.1422271728515625,1.179883360003428,1.1422271728515625,1.179883360003428,80663
1997-04-24,1.1422271728515625,1.1422271728515625,1.1422271728515625,1.1422271728515625,0
1997-04-25,1.1422271728515625,1.1422271728515625,1.1422271728515625,1.1422271728515625,9113
1997-04-28,1.1924344301223755,1.1924344301223755,1.1924344301223755,1.1924344301223755,1688
1997-04-29,1.1924344301223755,1.1924344301223755,1.1547789862015472,1.1547789862015472,29700
1997-04-30,1.154779076576233,1.192434523444031,1.154779076576233,1.192434523444031,292275
1997-05-01,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,1688
1997-05-02,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,7763
1997-05-05,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,0
1997-05-06,1.1924344301223755,1.1924344301223755,1.1547789862015472,1.1547789862015472,13163
1997-05-07,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,6750
1997-05-08,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,33413
1997-05-09,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,0
1997-05-12,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,0
1997-05-13,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,0
1997-05-14,1.1422271728515625,1.1673310552174339,1.1422271728515625,1.1422271728515625,19575
1997-05-15,1.1798830032348633,1.2049868780099198,1.1422268274693301,1.1422268274693301,93825
1997-05-16,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,8438
1997-05-19,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,6413
1997-05-20,1.1798830032348633,1.1798830032348633,1.1547791284598068,1.1547791284598068,46913
1997-05-21,1.1798830032348633,1.1798830032348633,1.1798830032348633,1.1798830032348633,0
1997-05-22,1.2049870491027832,1.2049870491027832,1.2049870491027832,1.2049870491027832,2700
1997-05-23,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,1013
1997-05-27,1.1610549688339233,1.1610549688339233,1.1610549688339233,1.1610549688339233,1013
1997-05-28,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,1688
1997-05-29,1.154779076576233,1.154779076576233,1.154779076576233,1.154779076576233,2363
1997-05-30,1.1798830032348633,1.1798830032348633,1.1798830032348633,1.1798830032348633,1350
1997-06-02,1.1798830032348633,1.2049868780099198,1.1798830032348633,1.1798830032348633,32738
1997-06-03,1.1798830032348633,1.2049868780099198,1.1798830032348633,1.192434577019443,61763
1997-06-04,1.2049870491027832,1.2551948057817601,1.2049870491027832,1.2049870491027832,27675
1997-06-05,1.2426426410675049,1.2426426410675049,1.204987182977724,1.204987182977724,23625
1997-06-06,1.255194902420044,1.255194902420044,1.2049871418755382,1.255194902420044,88763
1997-06-09,1.230090856552124,1.3054024064297176,1.230090856552124,1.230090856552124,11813
1997-06-10,1.230090856552124,1.230090856552124,1.230090856552124,1.230090856552124,16200
1997-06-11,1.267746090888977,1.267746090888977,1.2300906456101683,1.2551945181979853,35775
1997-06-12,1.230090856552124,1.2802985295369658,1.230090856552124,1.2677463082882725,65813
1997-06-13,1.255194902420044,1.255194902420044,1.230091022147791,1.230091022147791,32400
1997-06-16,1.230090856552124,1.2551947334448759,1.230090856552124,1.230090856552124,21263
1997-06-17,1.305402398109436,1.305402398109436,1.305402398109436,1.305402398109436,2363
1997-06-18,1.2426426410675049,1.2426426410675049,1.2300910641062717,1.2300910641062717,12150
1997-06-19,1.230090856552124,1.230090856552124,1.230090856552124,1.230090856552124,2025
1997-06-20,1.230090856552124,1.2551947334448759,1.230090856552124,1.2551947334448759,3375
1997-06-23,1.230090856552124,1.2802985295369658,1.230090856552124,1.2802985295369658,16875
1997-06-24,1.305402398109436,1.3305062748421825,1.2300908487118578,1.2300908487118578,202163
1997-06-25,1.2802990674972534,1.3556107298202118,1.2802990674972534,1.3556107298202118,409388
1997-06-26,1.305402398109436,1.305402398109436,1.2551947254446043,1.2802985213766893,27675
1997-06-27,1.255194902420044,1.3305064624361296,1.255194902420044,1.255194902420044,2160338
1997-06-30,1.255194902420044,1.3305064624361296,1.255194902420044,1.3305064624361296,55688
1997-07-01,1.330506682395935,1.330506682395935,1.2551951099293155,1.3054027979735,103950
1997-07-02,1.330506682395935,1.330506682395935,1.2551951099293155,1.2551951099293155,11138
1997-07-03,1.305402398109436,1.3305062748421825,1.2802985213766893,1.3305062748421825,9450
1997-07-07,1.4058181047439575,1.4058181047439575,1.3556103441461993,1.3807141436444053,39825
1997-07-08,1.4058181047439575,1.4058181047439575,1.3305064638473203,1.3305064638473203,54675
1997-07-09,1.4058181047439575,1.4309219042421635,1.3807141436444053,1.4309219042421635,41175
1997-07-10,1.3807144165039062,1.3807144165039062,1.3807144165039062,1.3807144165039062,1350
1997-07-11,1.3807144165039062,1.3807144165039062,1.3807144165039062,1.3807144165039062,10125
1997-07-14,1.3807144165039062,1.3807144165039062,1.3807144165039062,1.3807144165039062,6750
1997-07-15,1.3807144165039062,1.3807144165039062,1.3807144165039062,1.3807144165039062,0
1997-07-16,1.430922031402588,1.4560259947330307,1.3807142663430627,1.430922031402588,66150
1997-07-17,1.4560257196426392,1.4560257196426392,1.380714005481492,1.4560257196426392,17550
1997-07-18,1.4560257196426392,1.4560257196426392,1.4058179640689843,1.4560257196426392,64125
1997-07-21,1.4560257196426392,1.5062334752162938,1.4309217610551468,1.4309217610551468,9450
1997-07-22,1.4560257196426392,1.4560257196426392,1.4309217610551468,1.4560257196426392,13838
1997-07-23,1.4058181047439575,1.4058181047439575,1.4058181047439575,1.4058181047439575,1013
1997-07-24,1.4058181047439575,1.4058181047439575,1.4058181047439575,1.4058181047439575,0
1997-07-25,1.4183707237243652,1.4183707237243652,1.4058184972678158,1.4058184972678158,30375
1997-07-28,1.430922031402588,1.430922031402588,1.4058182296735056,1.4058182296735056,3713
1997-07-29,1.4058181047439575,1.4058181047439575,1.4058181047439575,1.4058181047439575,3375
1997-07-30,1.4058181047439575,1.4811296648399215,1.4058181047439575,1.4811296648399215,8100
1997-07-31,1.4058181047439575,1.4058181047439575,1.4058181047439575,1.4058181047439575,1688
1997-08-01,1.4058181047439575,1.4058181047439575,1.4058181047439575,1.4058181047439575,1013
1997-08-04,1.430922031402588,1.430922031402588,1.4058182296735056,1.4058182296735056,20250
1997-08-05,1.430922031402588,1.430922031402588,1.4058182296735056,1.4058182296735056,9113
1997-08-06,1.4058181047439575,1.4560258653417155,1.3807141436444053,1.4058181047439575,53663
1997-08-07,1.4058181047439575,1.4058181047439575,1.3807141436444053,1.3807141436444053,48938
1997-08-08,1.3807144165039062,1.3807144165039062,1.3807144165039062,1.3807144165039062,675
1997-08-11,1.317954421043396,1.3807144170191223,1.3054028420118338,1.3807144170191223,56700
1997-08-12,1.3807144165039062,1.3807144165039062,1.2928506160923299,1.2928506160923299,37800
1997-08-13,1.330506682395935,1.3556105668183704,1.330506682395935,1.330506682395935,7763
1997-08-14,1.255194902420044,1.3556103427083823,1.255194902420044,1.3556103427083823,311850
1997-08-15,1.2802990674972534,1.3054029549382395,1.2551952608569632,1.2551952608569632,102263
1997-08-18,1.305402398109436,1.305402398109436,1.305402398109436,1.305402398109436,10125
1997-08-19,1.305402398109436,1.355610151574929,1.305402398109436,1.3305062748421825,13838
1997-08-20,1.317954421043396,1.3305067272811595,1.2802989567425078,1.3305067272811595,39825
1997-08-21,1.292850375175476,1.3179541749567651,1.292850375175476,1.3179541749567651,59738
1997-08-22,1.2802990674972534,1.3054029549382395,1.2677468409743242,1.2677468409743242,82688
