Price,Close,High,Low,Open,Volume
Ticker,SKYW,SKYW,SKYW,SKYW,SKYW
Date,,,,,
2009-01-05,16.484437942504883,16.856067867647077,16.174747744623886,16.829523957934423,881900
2009-01-06,16.4401912689209,16.767580105930374,15.8296562418948,15.8296562418948,1347400
2009-01-07,16.4401912689209,16.767580105930374,15.926988377594668,16.192437508814145,706600
2009-01-08,16.4401912689209,16.528674875222197,15.882747418286227,15.926988377594668,908300
2009-01-09,15.617297172546387,16.440191872285673,15.449178483172307,16.059713532605404,912400
2009-01-12,15.617297172546387,15.803112921367104,15.245667362589435,15.511118191235532,670100
2009-01-13,15.493423461914062,15.926991357455973,15.351850340418121,15.53766442949977,608700
2009-01-14,15.298759460449219,15.661540762487538,14.962522061491773,15.219124375837433,752500
2009-01-15,15.396090507507324,15.758871823438996,14.68822493683202,15.28991151574835,1100100
2009-01-16,16.121652603149414,16.192439157862516,15.41378705601838,15.537663104845164,728000
2009-01-20,14.88288688659668,16.095108521245542,14.838645923273878,15.900444232182247,757300
2009-01-21,14.475861549377441,15.564205217772212,13.865326596603994,15.157181353361844,1086000
2009-01-22,14.51125431060791,14.714765403677914,13.953810514876102,14.334288803119135,790700
2009-01-23,14.290046691894531,14.84749219604058,14.033445261961832,14.113080333982698,767100
2009-01-26,14.192713737487793,14.86518493467147,13.81223465860501,14.272347107727848,852300
2009-01-27,13.927268981933594,14.608590687615221,13.617577987949339,14.201566695352723,354400
2009-01-28,15.024459838867188,15.05100542919672,14.0599928406356,14.21926216340142,745400
2009-01-29,14.59089469909668,15.41378958759233,14.52010813275753,14.874040964453275,826300
2009-01-30,13.84763240814209,14.82979731546656,13.76799816827241,14.290048789793175,415600
2009-02-02,13.520242691040039,14.024597876670128,13.360973387436694,13.67951283848556,800000
2009-02-03,13.75915241241455,13.847635200280438,13.35212922547261,13.714910596560383,405800
2009-02-04,13.484850883483887,14.245807587188947,13.449457607300554,13.741452346773618,299400
2009-02-05,13.750301361083984,14.175021534085458,12.936255136353264,13.414064803578487,442900
2009-02-06,14.537801742553711,14.785553822040447,13.759148853963287,13.759148853963287,309400
2009-02-09,14.599738121032715,14.820946274381695,14.272349311495143,14.546648636780557,311300
2009-02-10,13.723753929138184,14.79440057289922,13.714905400551201,14.537799994613755,373800
2009-02-11,12.617718696594238,14.263508605445445,12.35226862963348,13.582186795040913,572900
2009-02-12,11.529369354248047,12.361112529416127,10.901138130220227,12.175297636567274,1275500
2009-02-13,11.06926155090332,11.72403779904474,11.051564485030152,11.573616114492989,806100
2009-02-17,10.476417541503906,10.91883381711578,10.343692152515098,10.91883381711578,538700
2009-02-18,9.901280403137207,10.724175321979837,9.662375943892792,10.49411855097228,990200
2009-02-19,9.680068969726562,10.423328542259995,9.662372755250246,10.007457797881392,522200
2009-02-20,9.140321731567383,9.573889552428273,8.370517383148387,9.529648592462966,1071800
2009-02-23,9.414619445800781,10.157878142922133,9.29074257435948,9.591585802258246,833600
2009-02-24,9.989763259887695,10.104791636452005,9.166868404996613,9.529650597472852,756700
2009-02-25,9.626977920532227,9.892427845346717,9.202257872060633,9.892427845346717,791900
2009-02-26,9.485407829284668,9.839340610889861,9.219957821159614,9.680070437246368,611700
2009-02-27,9.060689926147461,9.432319862213578,8.866027269230942,9.299595246693904,778200
2009-03-02,8.51208782196045,8.98104877064389,8.476694558736076,8.98104877064389,636300
2009-03-03,7.521078586578369,8.706754639947844,7.3264151398263815,8.167006107204918,1280100
2009-03-04,8.131613731384277,8.29973244980198,7.6449563263198606,7.6449563263198606,664000
2009-03-05,7.246779918670654,8.08737171406965,7.237932232408414,7.936950077661974,925800
2009-03-06,7.883859634399414,7.91040438051218,7.229083604669426,7.36180817907552,891800
2009-03-09,7.609563827514648,8.175856384384035,7.591866763191244,7.768833187212928,691000
2009-03-10,8.85717487335205,8.85717487335205,7.786527351915625,7.813072094673277,783700
2009-03-11,9.02529239654541,9.733158648867862,8.87487078628281,8.87487078628281,1081800
2009-03-12,10.02515697479248,10.087095009525566,8.591727737260475,9.007599448371392,950400
2009-03-13,10.635688781738281,10.69762679676441,10.051698528100706,10.051698528100706,720300
2009-03-16,10.166728019714355,11.033864547092989,10.078245251674748,10.715324219392068,470200
2009-03-17,10.909990310668945,10.909990310668945,10.02515735217938,10.396787262252396,375200
2009-03-18,11.352404594421387,12.06911952347991,10.423329998916744,10.839201645255452,1098700
2009-03-19,10.883442878723145,11.591309240008975,10.75956599124939,11.529370374350968,509300
2009-03-20,10.547207832336426,11.104652639288979,10.432179458472339,10.95423098453151,595500
2009-03-23,11.078104972839355,11.078104972839355,10.414480497931502,10.538356526521987,866400
2009-03-24,10.750716209411621,11.25507138666138,10.538356578907596,10.538356578907596,562600
2009-03-25,11.078104972839355,11.777122719321943,10.591446855805165,11.201981001429841,519300
2009-03-26,11.954090118408203,11.954090118408203,11.007318544595629,11.290465585698023,674300
2009-03-27,11.7588472366333,12.078332592716936,11.359490329941764,11.705599254112043,521100
2009-03-30,10.986757278442383,11.536982495916648,10.658397108966515,11.536982495916648,288700
2009-03-31,11.040008544921875,11.41274203266771,10.756021448105356,11.173128131315849,344800
2009-04-01,11.288494110107422,11.32399248465957,10.605149342043546,10.853637963908588,355100
2009-04-02,12.424443244934082,12.43331805037542,11.146500883562567,11.563606583129058,518100
2009-04-03,12.530938148498535,12.726179632998166,12.09608284577719,12.424443024139105,346800
2009-04-06,12.637434005737305,12.903672255249772,12.211453483595808,12.309073808332885,317600
2009-04-07,12.104960441589355,12.78830452534577,12.060587251290007,12.47769388594675,278200
2009-04-08,12.6196870803833,12.690683844424564,12.104960117910048,12.23807883890037,409000
2009-04-09,13.631385803222656,13.65801021358511,12.584183539720224,12.965790778422468,480300
2009-04-13,13.729010581970215,13.853254477818702,13.2497820711379,13.382900772789297,393400
2009-04-14,13.116662979125977,13.62251592495249,12.655184063856634,13.45389799422762,489200
2009-04-15,11.261871337890625,11.767724307013482,10.47203217725614,11.111003858788727,1214500
