Price,Close,High,Low,Open,Volume
Ticker,FLXS,FLXS,FLXS,FLXS,FLXS
Date,,,,,
1991-10-15,3.6307373046875,3.884044558502907,3.6307373046874996,3.884044558502907,2700
1991-10-16,3.6307373046875,3.672955180323401,3.6307373046874996,3.6307373046874996,4200
1991-10-17,3.6307373046875,3.6307373046874996,3.6307373046874996,3.6307373046874996,1800
1991-10-18,3.8840432167053223,3.8840432167053223,3.8840432167053223,3.8840432167053223,200
1991-10-21,3.672952890396118,3.672952890396118,3.6307350410812202,3.672952890396118,22100
1991-10-22,3.672952890396118,3.672952890396118,3.672952890396118,3.672952890396118,0
1991-10-23,3.8840432167053223,3.8840432167053223,3.8840432167053223,3.8840432167053223,100
1991-10-24,3.8840432167053223,3.8840432167053223,3.8840432167053223,3.8840432167053223,200
1991-10-25,3.588517427444458,3.588517427444458,3.5462995753568762,3.588517427444458,11000
1991-10-28,3.588517427444458,3.588517427444458,3.588517427444458,3.588517427444458,0
1991-10-29,3.6307373046875,3.6307373046874996,3.5463015534156974,3.5885194290515985,6000
1991-10-30,3.6307373046875,3.6307373046874996,3.6307373046874996,3.6307373046874996,0
1991-10-31,3.8840432167053223,3.8840432167053223,3.8840432167053223,3.8840432167053223,100
1991-11-01,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,300
1991-11-04,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,900
1991-11-05,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,0
1991-11-06,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,1000
1991-11-07,3.6307373046875,3.6307373046874996,3.5463015534156974,3.5463015534156974,10300
1991-11-08,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,300
1991-11-11,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,400
1991-11-12,3.8840432167053223,3.8840432167053223,3.5463003282961636,3.8840432167053223,600
1991-11-13,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,1800
1991-11-14,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,0
1991-11-15,3.588517427444458,3.588517427444458,3.5462995753568762,3.5462995753568762,3800
1991-11-18,3.6307373046875,3.6307373046874996,3.6307373046874996,3.6307373046874996,3500
1991-11-19,3.5462992191314697,3.588517066978273,3.5462992191314697,3.5462992191314697,5600
1991-11-20,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,200
1991-11-21,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,1100
1991-11-22,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,1100
1991-11-25,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,500
1991-11-26,3.799609422683716,3.799609422683716,3.5463021278381346,3.5463021278381346,500
1991-11-27,3.588517427444458,3.588517427444458,3.5462995753568762,3.5462995753568762,5600
1991-11-29,3.588517427444458,3.7996066878823673,3.5462995753568762,3.7996066878823673,8200
1991-12-02,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,300
1991-12-03,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,0
1991-12-04,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,0
1991-12-05,3.588517427444458,3.588517427444458,3.5462995753568762,3.5462995753568762,7300
1991-12-06,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,200
1991-12-09,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,0
1991-12-10,3.5462992191314697,3.6307349148250765,3.5462992191314697,3.5462992191314697,35100
1991-12-11,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,1900
1991-12-12,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,2500
1991-12-13,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,0
1991-12-16,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,0
1991-12-17,3.5462992191314697,3.5462992191314697,3.5462992191314697,3.5462992191314697,1200
1991-12-18,3.715172529220581,3.7151725292205815,3.5885189202698795,3.5885189202698795,9000
1991-12-19,3.715172529220581,3.7151725292205815,3.6307367899201135,3.6307367899201135,9400
1991-12-20,3.6307373046875,3.715173055959302,3.6307373046874996,3.6307373046874996,1100
1991-12-23,3.6307373046875,3.6307373046874996,3.6307373046874996,3.6307373046874996,0
1991-12-24,3.8425025939941406,3.8425025939941406,3.6717247009277343,3.6717247009277343,4200
1991-12-26,3.8425025939941406,4.013280487060547,3.8425025939941406,3.927891540527344,18500
1991-12-27,3.8425025939941406,3.8425025939941406,3.8425025939941406,3.8425025939941406,4100
1991-12-30,4.141360759735107,4.184055200557119,3.8424996739810275,3.8424996739810275,14000
1991-12-31,4.354832172393799,4.354832172393799,4.013276707892324,4.0986655740176925,40700
1992-01-02,4.013277530670166,4.354833065195287,4.013277530670166,4.354833065195287,3900
1992-01-03,4.013277530670166,4.013277530670166,4.013277530670166,4.013277530670166,1200
1992-01-06,4.055970191955566,4.098664615028783,4.01327576888235,4.01327576888235,22100
